what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1267984724979
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1267984724983
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1267984724995
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1267984724996
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1267984725013
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1267984725038
started,bundle,org.eclipse.ui.navigator,3.4.2.M20100120-0800,"org.eclipse.ui.navigator",1267984725039
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1267984725039
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1267984725040
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1267984725040
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1267984725069
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1267984725070
os,sysinfo,,,"win32",1267984725072
arch,sysinfo,,,"x86",1267984725072
ws,sysinfo,,,"win32",1267984725072
locale,sysinfo,,,"de_DE",1267984725072
processors,sysinfo,,,"2",1267984725072
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1267984725072
java.runtime.version,sysinfo,,,"1.6.0_17-b04",1267984725072
java.specification.name,sysinfo,,,"Java Platform API Specification",1267984725072
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1267984725072
java.specification.version,sysinfo,,,"1.6",1267984725072
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1267984725072
java.version,sysinfo,,,"1.6.0_17",1267984725072
java.vm.info,sysinfo,,,"mixed mode, sharing",1267984725072
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1267984725072
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1267984725072
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1267984725072
java.vm.specification.version,sysinfo,,,"1.0",1267984725072
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1267984725072
java.vm.version,sysinfo,,,"14.3-b01",1267984725072
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1267984725135
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1267984725440
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1267984725441
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1267984725445
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1267984725756
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1267984725979
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1267984726397
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1267984726847
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1267984727097
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1267984727434
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1267984727503
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1267984727750
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1267984727755
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1267984727773
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1267984727929
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1267984728052
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267984735043
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267984739054
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267984765530
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267984769012
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.newWizard",1267984769023
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267984798925
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267985478543
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267985485638
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267985493491
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267985498477
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267985508844
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267985515610
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267985531669
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1267985551372
started,bundle,org.eclipse.cdt.debug.core,6.0.0.201002161416,"org.eclipse.cdt.debug.core",1267985552246
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1267985574208
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1267985577746
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1267985577913
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.ui",1267985578221
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1267985578553
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1267985592558
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1267985592976
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1267985593014
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1267985604280
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1267985604632
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1267985604666
started,bundle,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.resources",1267985629058
opened,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1267985630038
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1267985630090
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1267985631260
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1267985631967
started,bundle,org.eclipse.cdt.managedbuilder.ui,5.1.0.201002161416,"org.eclipse.cdt.managedbuilder.ui",1267985639365
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,5.0.100.201002161416,"org.eclipse.cdt.managedbuilder.gnu.ui",1267985639566
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267985640086
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267985673329
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267985680025
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267985682608
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267985685048
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267985736771
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1267985906109
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1267985906127
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1267985906140
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1267985906964
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1267985906964
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1267985907784
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1267985907784
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1267985909848
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1267985912422
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1267985912474
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1267985953537
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267985955429
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267985993668
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1267985993753
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267985996260
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267985996338
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1267986000841
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1267986008809
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1267986010425
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267986010621
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267986012463
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1267986012471
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1267986012471
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267986022680
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267986022772
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1267986028925
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1267986028958
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267986033964
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267992692622
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1267992697088
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1267992697088
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267992701939
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267992703708
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267992705063
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267994321997
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267994323449
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267994336652
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267995313017
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267995314607
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267995363304
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267995365088
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267995418975
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267995429742
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267996479466
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267996486837
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267996488733
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267996497894
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267996509972
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1267996510325
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.mi.ui",1267996511489
stopped,bundle,org.eclipse.cdt.debug.gdbjtag.ui,4.0.0.200802251018,"org.eclipse.cdt.debug.gdbjtag.ui",1267996511489
stopped,bundle,org.eclipse.cdt.debug.gdbjtag.core,4.0.0.200802251018,"org.eclipse.cdt.debug.gdbjtag.core",1267996511589
stopped,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.201002161416,"org.eclipse.cdt.debug.mi.core",1267996511849
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.0.0.201002161416,"org.eclipse.cdt.dsf.gdb.ui",1267996511975
stopped,bundle,org.eclipse.cdt.dsf.ui,2.0.1.201002161416,"org.eclipse.cdt.dsf.ui",1267996512105
stopped,bundle,org.eclipse.cdt.launch,6.0.0.201002161416,"org.eclipse.cdt.launch",1267996512106
stopped,bundle,org.eclipse.cdt.debug.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.ui",1267996512106
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1267997517948
started,bundle,org.eclipse.osgi,3.5.2.R35x_v20100126,"org.eclipse.osgi",1267997517948
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.101.R35x_v20090807-1100,"org.eclipse.equinox.simpleconfigurator",1267997517949
started,bundle,com.ibm.icu,4.0.1.v20090822,"com.ibm.icu",1267997517950
started,bundle,org.eclipse.cdt.core,5.1.2.201002161416,"org.eclipse.cdt.core",1267997517951
started,bundle,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.ui",1267997517957
started,bundle,org.eclipse.cdt.managedbuilder.core,6.0.0.201002161416,"org.eclipse.cdt.managedbuilder.core",1267997517988
started,bundle,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui",1267997517990
started,bundle,org.eclipse.core.contenttype,3.4.1.R35x_v20090826-0451,"org.eclipse.core.contenttype",1267997517991
started,bundle,org.eclipse.core.databinding.observable,1.2.0.M20090902-0800,"org.eclipse.core.databinding.observable",1267997517992
started,bundle,org.eclipse.core.expressions,3.4.101.R35x_v20100209,"org.eclipse.core.expressions",1267997517992
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1267997517993
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1267997517994
started,bundle,org.eclipse.core.jobs,3.4.100.v20090429-1800,"org.eclipse.core.jobs",1267997517994
started,bundle,org.eclipse.core.net,1.2.1.r35x_20090812-1200,"org.eclipse.core.net",1267997517995
started,bundle,org.eclipse.core.resources,3.5.2.R35x_v20091203-1235,"org.eclipse.core.resources",1267997517996
started,bundle,org.eclipse.core.runtime,3.5.0.v20090525,"org.eclipse.core.runtime",1267997517996
started,bundle,org.eclipse.core.runtime.compatibility,3.2.0.v20090413,"org.eclipse.core.runtime.compatibility",1267997517997
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.100.v20090413,"org.eclipse.core.runtime.compatibility.auth",1267997517998
started,bundle,org.eclipse.ecf,3.0.0.v20090831-1906,"org.eclipse.ecf",1267997517999
started,bundle,org.eclipse.ecf.filetransfer,3.0.0.v20090831-1906,"org.eclipse.ecf.filetransfer",1267997517999
started,bundle,org.eclipse.ecf.identity,3.0.0.v20090831-1906,"org.eclipse.ecf.identity",1267997518001
started,bundle,org.eclipse.ecf.provider.filetransfer,3.0.1.v20090831-1906,"org.eclipse.ecf.provider.filetransfer",1267997518011
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,3.0.1.v20090831-1906,"org.eclipse.ecf.provider.filetransfer.httpclient",1267997518018
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1267997518018
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1267997518019
started,bundle,org.eclipse.equinox.app,1.2.1.R35x_v20091203,"org.eclipse.equinox.app",1267997518019
started,bundle,org.eclipse.equinox.common,3.5.1.R35x_v20090807-1100,"org.eclipse.equinox.common",1267997518020
started,bundle,org.eclipse.equinox.ds,1.1.1.R35x_v20090806,"org.eclipse.equinox.ds",1267997518020
started,bundle,org.eclipse.equinox.frameworkadmin,1.0.100.v20090520-1905,"org.eclipse.equinox.frameworkadmin",1267997518021
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.101.R35x_v20091214,"org.eclipse.equinox.frameworkadmin.equinox",1267997518024
started,bundle,org.eclipse.equinox.p2.core,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.core",1267997518025
started,bundle,org.eclipse.equinox.p2.director,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.director",1267997518025
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.100.v20090525,"org.eclipse.equinox.p2.directorywatcher",1267997518029
started,bundle,org.eclipse.equinox.p2.engine,1.0.102.R35x_v20091117,"org.eclipse.equinox.p2.engine",1267997518029
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.exemplarysetup",1267997518029
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.garbagecollector",1267997518030
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.101.R35x_v20090812,"org.eclipse.equinox.p2.metadata.repository",1267997518031
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1267997518031
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1267997518032
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1267997518032
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1267997518033
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1267997518033
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1267997518034
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1267997518035
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1267997518035
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1267997518036
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1267997518037
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1267997518037
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1267997518038
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1267997518039
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1267997518039
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1267997518040
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1267997518040
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1267997518040
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1267997518041
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1267997518042
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1267997518042
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1267997518047
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1267997518048
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1267997518049
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1267997518049
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1267997518050
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1267997518051
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1267997518053
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1267997518053
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1267997518060
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1267997518063
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1267997518065
started,bundle,org.eclipse.ui.navigator,3.4.2.M20100120-0800,"org.eclipse.ui.navigator",1267997518065
started,bundle,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.resources",1267997518066
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1267997518068
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1267997518069
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1267997518070
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1267997518072
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1267997518072
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1267997518073
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1267997518073
os,sysinfo,,,"win32",1267997518076
arch,sysinfo,,,"x86",1267997518077
ws,sysinfo,,,"win32",1267997518077
locale,sysinfo,,,"de_DE",1267997518077
processors,sysinfo,,,"2",1267997518077
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1267997518077
java.runtime.version,sysinfo,,,"1.6.0_17-b04",1267997518077
java.specification.name,sysinfo,,,"Java Platform API Specification",1267997518077
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1267997518077
java.specification.version,sysinfo,,,"1.6",1267997518077
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1267997518077
java.version,sysinfo,,,"1.6.0_17",1267997518077
java.vm.info,sysinfo,,,"mixed mode, sharing",1267997518077
